cidade_id,cidade,bairro,tipo,modo,mediana_rs_m2,p25,p75,n_anuncios,yield_anual_pct,coleta
natal,Natal,Petrópolis,sala,aluguel,60.2,40.4,82.5,32,11.79,setembro/2026
natal,Natal,Ponta Negra,sala,aluguel,60.4,44.4,70.3,18,,setembro/2026
natal,Natal,Tirol,sala,venda,10658.7,7511.7,11746.7,16,7.53,setembro/2026
natal,Natal,Tirol,sala,aluguel,66.9,54.8,102.0,33,7.53,setembro/2026
natal,Natal,Alecrim,galpao,aluguel,12.3,11.1,13.1,6,,setembro/2026
natal,Natal,Candelária,galpao,aluguel,13.9,11.9,19.7,14,,setembro/2026
natal,Natal,Dix-Sept Rosado,galpao,aluguel,14.1,13.9,18.5,5,,setembro/2026
navegantes,Navegantes,Centro,apartamento,venda,9725.6,7642.3,11991.1,354,4.94,setembro/2026
navegantes,Navegantes,Centro,apartamento,aluguel,40.0,33.7,48.4,37,4.94,setembro/2026
navegantes,Navegantes,Gravatá,apartamento,venda,9620.9,7652.7,12500.0,586,4.73,setembro/2026
navegantes,Navegantes,Gravatá,apartamento,aluguel,37.9,33.8,42.5,58,4.73,setembro/2026
navegantes,Navegantes,Machados,apartamento,venda,6818.2,6631.0,7597.6,7,7.06,setembro/2026
navegantes,Navegantes,Machados,apartamento,aluguel,40.1,36.7,42.8,6,7.06,setembro/2026
navegantes,Navegantes,Meia Praia,apartamento,venda,8035.7,6745.8,9886.9,151,5.39,setembro/2026
navegantes,Navegantes,Meia Praia,apartamento,aluguel,36.1,31.2,39.5,13,5.39,setembro/2026
navegantes,Navegantes,São Domingos,apartamento,venda,6666.2,5637.4,7289.0,8,,setembro/2026
navegantes,Navegantes,São Paulo,apartamento,venda,7000.0,6442.6,7245.3,7,,setembro/2026
navegantes,Navegantes,São Pedro,apartamento,venda,10386.4,8739.9,12396.7,25,,setembro/2026
navegantes,Navegantes,Volta Grande,apartamento,venda,5327.9,4812.8,6723.2,10,7.5,setembro/2026
navegantes,Navegantes,Volta Grande,apartamento,aluguel,33.3,30.4,38.8,6,7.5,setembro/2026
navegantes,Navegantes,Centro,casa,venda,6923.1,5491.3,8557.1,125,5.37,setembro/2026
navegantes,Navegantes,Centro,casa,aluguel,31.0,26.4,41.0,6,5.37,setembro/2026
navegantes,Navegantes,Escalvados,casa,venda,4444.2,4250.0,5882.4,5,,setembro/2026
navegantes,Navegantes,Gravatá,casa,venda,6583.1,4670.9,8075.4,150,6.2,setembro/2026
navegantes,Navegantes,Gravatá,casa,aluguel,34.0,25.9,40.7,13,6.2,setembro/2026
navegantes,Navegantes,Machados,casa,venda,4400.0,2728.8,5364.1,18,,setembro/2026
navegantes,Navegantes,Meia Praia,casa,venda,6801.7,5108.7,8231.7,84,5.54,setembro/2026
navegantes,Navegantes,Meia Praia,casa,aluguel,31.4,25.0,36.0,5,5.54,setembro/2026
navegantes,Navegantes,Nossa Senhora das Graças,casa,venda,3790.7,2725.0,7450.9,8,,setembro/2026
navegantes,Navegantes,São Domingos,casa,venda,4522.7,3000.0,5913.8,24,,setembro/2026
navegantes,Navegantes,Centro,terreno,venda,2208.3,2016.9,3596.5,23,,setembro/2026
navegantes,Navegantes,Escalvados,terreno,venda,321.2,240.6,996.7,5,,setembro/2026
navegantes,Navegantes,Gravatá,terreno,venda,1983.9,1606.8,2763.9,22,,setembro/2026
navegantes,Navegantes,Meia Praia,terreno,venda,2167.8,1716.0,3057.1,14,,setembro/2026
navegantes,Navegantes,São Domingos,terreno,venda,1692.9,829.5,1864.0,5,,setembro/2026
navegantes,Navegantes,Volta Grande,terreno,venda,923.0,832.6,1314.7,7,,setembro/2026
navegantes,Navegantes,Centro,sala,aluguel,56.8,39.2,69.9,20,,setembro/2026
navegantes,Navegantes,Gravatá,sala,venda,8656.0,7643.5,12325.8,6,9.88,setembro/2026
navegantes,Navegantes,Gravatá,sala,aluguel,71.3,65.0,75.0,8,9.88,setembro/2026
navegantes,Navegantes,Meia Praia,sala,aluguel,53.6,47.6,60.0,5,,setembro/2026
navegantes,Navegantes,Centro,galpao,aluguel,32.1,29.1,42.3,6,,setembro/2026
navegantes,Navegantes,Escalvados,galpao,aluguel,16.3,14.0,24.0,18,,setembro/2026
navegantes,Navegantes,Machados,galpao,aluguel,10.6,7.2,14.0,10,,setembro/2026
navegantes,Navegantes,Volta Grande,galpao,aluguel,34.5,24.7,35.7,26,,setembro/2026
niteroi,Niterói,Badu,casa,venda,4551.4,3633.3,5863.5,12,,setembro/2026
niteroi,Niterói,Camboinhas,casa,venda,8255.5,6504.9,9058.4,8,,setembro/2026
niteroi,Niterói,Centro,casa,venda,3928.6,2715.2,4649.0,7,,setembro/2026
niteroi,Niterói,Engenho do Mato,casa,venda,5217.4,4125.0,5571.4,13,,setembro/2026
niteroi,Niterói,Fonseca,casa,venda,2800.0,1961.6,3798.0,15,,setembro/2026
niteroi,Niterói,Itaipu,casa,venda,5494.5,3468.8,6622.2,45,,setembro/2026
niteroi,Niterói,Maravista,casa,venda,5064.1,3680.0,5681.8,9,,setembro/2026
niteroi,Niterói,Maria Paula,casa,venda,3584.4,2931.0,4373.6,17,,setembro/2026
niteroi,Niterói,Mata Paca,casa,venda,4063.7,2888.1,4637.5,10,,setembro/2026
niteroi,Niterói,Pendotiba,casa,venda,4018.7,2882.1,5003.0,10,,setembro/2026
niteroi,Niterói,Piratininga,casa,venda,5314.0,4456.4,6314.0,25,,setembro/2026
niteroi,Niterói,Santa Rosa,casa,venda,5197.4,1835.3,5266.7,5,,setembro/2026
niteroi,Niterói,São Francisco,casa,venda,5775.0,3725.3,7560.4,24,,setembro/2026
niteroi,Niterói,Sapê,casa,venda,3714.3,3214.3,4333.3,9,,setembro/2026
niteroi,Niterói,Serra Grande,casa,venda,4137.9,3936.9,5253.9,7,,setembro/2026
niteroi,Niterói,Várzea das Moças,casa,venda,3160.0,2622.5,4223.0,11,,setembro/2026
niteroi,Niterói,Vila Progresso,casa,venda,3189.8,2797.0,3676.9,6,,setembro/2026
niteroi,Niterói,Badu,apartamento,venda,5461.0,5271.4,6396.6,6,,setembro/2026
niteroi,Niterói,Barreto,apartamento,venda,5069.4,4804.2,5364.6,14,,setembro/2026
niteroi,Niterói,Camboinhas,apartamento,venda,13791.4,11555.6,16151.3,13,,setembro/2026
niteroi,Niterói,Centro,apartamento,venda,6208.3,4517.9,8860.8,36,,setembro/2026
niteroi,Niterói,Charitas,apartamento,venda,11111.1,10456.2,12771.9,15,,setembro/2026
niteroi,Niterói,Fonseca,apartamento,venda,3767.9,3218.8,4496.8,46,,setembro/2026
niteroi,Niterói,Icaraí,apartamento,venda,8679.3,6779.1,10755.1,170,,setembro/2026
niteroi,Niterói,Ingá,apartamento,venda,6581.1,6032.6,8210.3,30,,setembro/2026
niteroi,Niterói,Itaipu,apartamento,venda,8045.5,5775.3,11283.7,10,,setembro/2026
niteroi,Niterói,Jardim Icaraí,apartamento,venda,9676.3,7302.1,10739.9,8,,setembro/2026
niteroi,Niterói,Maria Paula,apartamento,venda,3881.4,3500.0,4741.9,9,,setembro/2026
niteroi,Niterói,Piratininga,apartamento,venda,11339.9,10014.9,13029.2,24,,setembro/2026
niteroi,Niterói,Rio do Ouro,apartamento,venda,3526.8,2560.5,4725.9,10,,setembro/2026
niteroi,Niterói,Santa Bárbara,apartamento,venda,3215.7,2883.6,3504.9,6,,setembro/2026
niteroi,Niterói,Santa Rosa,apartamento,venda,6703.3,4701.3,8264.8,42,,setembro/2026
niteroi,Niterói,São Francisco,apartamento,venda,10513.2,8641.2,11621.1,18,,setembro/2026
niteroi,Niterói,São Lourenço,apartamento,venda,4307.7,4000.0,6521.7,5,,setembro/2026
niteroi,Niterói,Pendotiba,terreno,venda,266.7,200.0,483.1,5,,setembro/2026
niteroi,Niterói,Piratininga,terreno,venda,629.6,408.9,1204.4,11,,setembro/2026
niteroi,Niterói,Várzea das Moças,terreno,venda,140.0,132.7,224.4,5,,setembro/2026
niteroi,Niterói,Centro,sala,venda,5269.5,3865.5,5984.7,14,6.24,setembro/2026
niteroi,Niterói,Centro,sala,aluguel,27.4,21.9,40.1,7,6.24,setembro/2026
niteroi,Niterói,Icaraí,sala,venda,11460.1,9314.7,14140.6,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Andrade Araújo,casa,venda,2500.0,1911.4,3360.7,5,,setembro/2026
nova-iguacu,Nova Iguaçu,Boa Esperança,casa,venda,2476.7,1682.8,3102.5,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Califórnia,casa,venda,3990.6,3345.2,4807.7,15,,setembro/2026
nova-iguacu,Nova Iguaçu,Campo Alegre,casa,venda,2027.4,1891.2,2135.5,8,,setembro/2026
nova-iguacu,Nova Iguaçu,Caonze,casa,venda,3458.6,2858.3,4534.3,19,,setembro/2026
nova-iguacu,Nova Iguaçu,Centro,casa,venda,4054.1,3132.8,5000.0,63,10.36,setembro/2026
nova-iguacu,Nova Iguaçu,Centro,casa,aluguel,35.0,20.0,42.1,29,10.36,setembro/2026
nova-iguacu,Nova Iguaçu,Cerâmica,casa,venda,1625.0,1279.9,3122.0,7,,setembro/2026
nova-iguacu,Nova Iguaçu,Chacrinha,casa,venda,4732.5,3242.5,5141.0,7,5.2,setembro/2026
nova-iguacu,Nova Iguaçu,Chacrinha,casa,aluguel,20.5,17.8,22.2,5,5.2,setembro/2026
nova-iguacu,Nova Iguaçu,Comendador Soares,casa,venda,3068.7,2535.7,4051.0,10,,setembro/2026
nova-iguacu,Nova Iguaçu,Conjunto Residencial Redenção,casa,venda,10125.0,5435.7,11428.7,8,,setembro/2026
nova-iguacu,Nova Iguaçu,Engenho Pequeno,casa,venda,2588.2,1160.0,3333.3,5,,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim Alvorada,casa,venda,3608.2,2222.2,5000.0,17,,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim Iguaçu,casa,venda,3428.6,3325.0,4666.6,5,,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim Tropical,casa,venda,4200.0,3250.0,5222.2,9,,setembro/2026
nova-iguacu,Nova Iguaçu,Luz,casa,venda,4468.1,3340.8,5949.9,67,6.71,setembro/2026
nova-iguacu,Nova Iguaçu,Luz,casa,aluguel,25.0,18.7,33.3,6,6.71,setembro/2026
nova-iguacu,Nova Iguaçu,Moquetá,casa,venda,3958.3,3453.9,4530.7,7,,setembro/2026
nova-iguacu,Nova Iguaçu,Palhada,casa,venda,3316.7,2480.6,3349.4,9,,setembro/2026
nova-iguacu,Nova Iguaçu,Paraíso,casa,venda,2522.6,2072.0,2882.1,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Posse,casa,venda,3133.3,2468.1,4363.6,17,,setembro/2026
nova-iguacu,Nova Iguaçu,Rancho Novo,casa,venda,3142.7,2260.4,5180.6,8,,setembro/2026
nova-iguacu,Nova Iguaçu,Santa Eugênia,casa,venda,4038.5,2821.4,4500.0,13,,setembro/2026
nova-iguacu,Nova Iguaçu,Tinguá,casa,venda,3270.7,2752.3,5342.8,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Valverde,casa,venda,2608.6,2242.7,3645.3,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Viga,casa,venda,3083.3,2625.0,10454.5,5,,setembro/2026
nova-iguacu,Nova Iguaçu,Vila Nova,casa,venda,3818.7,3440.5,4113.9,8,,setembro/2026
nova-iguacu,Nova Iguaçu,Alvarez,apartamento,venda,6363.6,4772.7,8402.0,7,,setembro/2026
nova-iguacu,Nova Iguaçu,Califórnia,apartamento,venda,5910.8,3761.8,6554.8,12,,setembro/2026
nova-iguacu,Nova Iguaçu,Caonze,apartamento,venda,3593.2,3026.7,4484.0,22,,setembro/2026
nova-iguacu,Nova Iguaçu,Centro,apartamento,venda,5400.6,3923.2,7630.9,194,5.75,setembro/2026
nova-iguacu,Nova Iguaçu,Centro,apartamento,aluguel,25.9,20.6,31.8,27,5.75,setembro/2026
nova-iguacu,Nova Iguaçu,Cerâmica,apartamento,venda,3083.4,2727.3,3428.4,13,,setembro/2026
nova-iguacu,Nova Iguaçu,Cruzeiro do Sul,apartamento,venda,5833.3,5306.1,6122.4,5,,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim Alvorada,apartamento,venda,4021.3,3547.4,4936.4,32,8.03,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim Alvorada,apartamento,aluguel,26.9,20.0,31.2,7,8.03,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim da Posse,apartamento,venda,3803.0,3567.5,4364.6,8,,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim Guandu,apartamento,venda,2500.0,2154.3,3085.1,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim Palmares,apartamento,venda,2723.2,2677.1,3184.5,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Jardim Tropical,apartamento,venda,5416.7,4807.8,5822.2,11,,setembro/2026
nova-iguacu,Nova Iguaçu,Joana d'Arc,apartamento,venda,8191.8,7306.7,9105.9,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Luz,apartamento,venda,5333.3,4166.7,7065.9,41,9.45,setembro/2026
nova-iguacu,Nova Iguaçu,Luz,apartamento,aluguel,42.0,31.2,44.5,8,9.45,setembro/2026
nova-iguacu,Nova Iguaçu,Ouro Verde,apartamento,venda,5801.3,4656.6,6023.6,6,,setembro/2026
nova-iguacu,Nova Iguaçu,Parque Rosário,apartamento,venda,5000.0,4761.9,5595.2,5,,setembro/2026
nova-iguacu,Nova Iguaçu,Posse,apartamento,venda,3469.4,3155.6,4185.8,5,,setembro/2026
nova-iguacu,Nova Iguaçu,Prata,apartamento,venda,4444.4,4178.2,4944.4,11,,setembro/2026
nova-iguacu,Nova Iguaçu,Vila Catia,apartamento,venda,4130.4,3859.6,4444.4,5,,setembro/2026
nova-iguacu,Nova Iguaçu,Centro,terreno,venda,1358.0,945.5,2181.8,17,,setembro/2026
nova-iguacu,Nova Iguaçu,Comendador Soares,terreno,venda,782.3,633.3,1160.3,7,,setembro/2026
nova-iguacu,Nova Iguaçu,Centro,sala,venda,4075.5,3108.5,5993.9,34,14.16,setembro/2026
nova-iguacu,Nova Iguaçu,Centro,sala,aluguel,48.1,28.1,77.0,67,14.16,setembro/2026
nova-iguacu,Nova Iguaçu,Comendador Soares,sala,aluguel,68.3,62.2,72.7,12,,setembro/2026
nova-iguacu,Nova Iguaçu,Centro,galpao,aluguel,19.8,17.8,25.4,6,,setembro/2026
nova-santa-rita,Nova Santa Rita,Berto Círio,casa,venda,4547.3,3333.3,5650.0,13,,setembro/2026
nova-santa-rita,Nova Santa Rita,Cajú,casa,venda,3000.0,2812.5,4478.8,5,,setembro/2026
nova-santa-rita,Nova Santa Rita,Califórnia,casa,venda,3210.8,2512.5,4697.4,10,,setembro/2026
nova-santa-rita,Nova Santa Rita,Centro,casa,venda,6177.0,4939.1,7667.9,28,,setembro/2026
nova-santa-rita,Nova Santa Rita,Cidade,casa,venda,8139.5,7102.7,9260.3,19,,setembro/2026
nova-santa-rita,Nova Santa Rita,Legano Bairro Cidade,casa,venda,9325.7,9233.4,10043.7,5,,setembro/2026
nova-santa-rita,Nova Santa Rita,Sanga Funda,casa,venda,7897.2,6794.9,8367.4,21,,setembro/2026
nova-santa-rita,Nova Santa Rita,Berto Círio,terreno,venda,455.9,358.3,733.3,25,,setembro/2026
nova-santa-rita,Nova Santa Rita,Califórnia,terreno,venda,463.2,369.2,539.8,10,,setembro/2026
nova-santa-rita,Nova Santa Rita,Centro,terreno,venda,712.5,532.5,1040.2,23,,setembro/2026
nova-santa-rita,Nova Santa Rita,Legano Reserva,terreno,venda,1060.4,1010.7,1101.9,5,,setembro/2026
nova-santa-rita,Nova Santa Rita,Sanga Funda,terreno,venda,762.2,688.6,817.5,14,,setembro/2026
novo-hamburgo,Novo Hamburgo,Boa Saúde,casa,venda,3557.4,2605.8,4352.6,52,,setembro/2026
novo-hamburgo,Novo Hamburgo,Boa Vista,casa,venda,4221.7,3350.8,6054.0,94,5.8,setembro/2026
novo-hamburgo,Novo Hamburgo,Boa Vista,casa,aluguel,20.4,16.8,25.8,10,5.8,setembro/2026
novo-hamburgo,Novo Hamburgo,Canudos,casa,venda,3778.6,2668.8,5115.7,167,6.07,setembro/2026
novo-hamburgo,Novo Hamburgo,Canudos,casa,aluguel,19.1,16.2,23.8,12,6.07,setembro/2026
novo-hamburgo,Novo Hamburgo,Centro,casa,venda,5000.0,2964.4,6381.9,37,7.15,setembro/2026
novo-hamburgo,Novo Hamburgo,Centro,casa,aluguel,29.8,22.0,35.0,7,7.15,setembro/2026
novo-hamburgo,Novo Hamburgo,Guarani,casa,venda,3813.6,2620.6,4931.2,80,,setembro/2026
novo-hamburgo,Novo Hamburgo,Hamburgo Velho,casa,venda,4347.3,3372.6,5987.6,80,7.54,setembro/2026
novo-hamburgo,Novo Hamburgo,Hamburgo Velho,casa,aluguel,27.3,19.0,33.6,6,7.54,setembro/2026
novo-hamburgo,Novo Hamburgo,Ideal,casa,venda,3700.0,2928.0,4951.3,158,6.65,setembro/2026
novo-hamburgo,Novo Hamburgo,Ideal,casa,aluguel,20.5,17.7,27.5,9,6.65,setembro/2026
novo-hamburgo,Novo Hamburgo,Industrial,casa,venda,4547.5,3139.6,5930.5,10,,setembro/2026
novo-hamburgo,Novo Hamburgo,Jardim Mauá,casa,venda,5150.6,3755.9,7166.7,93,,setembro/2026
novo-hamburgo,Novo Hamburgo,Liberdade,casa,venda,2702.8,2153.0,3531.1,42,,setembro/2026
novo-hamburgo,Novo Hamburgo,Lomba Grande,casa,venda,5334.0,4636.4,5964.5,38,,setembro/2026
novo-hamburgo,Novo Hamburgo,Mauá,casa,venda,5607.5,4285.7,6810.8,25,,setembro/2026
novo-hamburgo,Novo Hamburgo,Operário,casa,venda,4933.0,3407.1,6111.4,54,,setembro/2026
novo-hamburgo,Novo Hamburgo,Ouro Branco,casa,venda,3766.4,2837.6,4658.3,58,,setembro/2026
novo-hamburgo,Novo Hamburgo,Pátria Nova,casa,venda,5652.2,4338.5,6696.3,23,,setembro/2026
novo-hamburgo,Novo Hamburgo,Petrópolis,casa,venda,4408.7,3440.0,5348.1,84,,setembro/2026
novo-hamburgo,Novo Hamburgo,Primavera,casa,venda,3690.5,2672.6,4913.8,87,,setembro/2026
novo-hamburgo,Novo Hamburgo,Rincão,casa,venda,3725.7,2976.1,4894.0,68,5.51,setembro/2026
novo-hamburgo,Novo Hamburgo,Rincão,casa,aluguel,17.1,16.2,18.6,5,5.51,setembro/2026
novo-hamburgo,Novo Hamburgo,Rio Branco,casa,venda,3716.3,2815.0,5036.9,39,,setembro/2026
novo-hamburgo,Novo Hamburgo,Rondônia,casa,venda,4722.2,3470.0,5931.1,135,,setembro/2026
novo-hamburgo,Novo Hamburgo,Santo Afonso,casa,venda,2676.8,1779.2,3940.5,32,,setembro/2026
novo-hamburgo,Novo Hamburgo,São Jorge,casa,venda,4387.8,3274.4,5555.0,35,7.88,setembro/2026
novo-hamburgo,Novo Hamburgo,São Jorge,casa,aluguel,28.8,23.4,29.1,5,7.88,setembro/2026
novo-hamburgo,Novo Hamburgo,São José,casa,venda,3698.5,2774.0,4026.2,10,,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Nova,casa,venda,4773.9,3234.6,6092.8,45,4.3,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Nova,casa,aluguel,17.1,16.5,19.7,5,4.3,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Rosa,casa,venda,5492.3,3304.8,8655.9,20,,setembro/2026
novo-hamburgo,Novo Hamburgo,Bairro Industrial,apartamento,venda,4386.0,4210.5,4561.4,5,,setembro/2026
novo-hamburgo,Novo Hamburgo,Boa Vista,apartamento,venda,5079.4,4168.4,6603.6,67,9.85,setembro/2026
novo-hamburgo,Novo Hamburgo,Boa Vista,apartamento,aluguel,41.7,20.1,47.3,5,9.85,setembro/2026
novo-hamburgo,Novo Hamburgo,Canudos,apartamento,venda,4533.0,3756.3,5345.4,102,5.82,setembro/2026
novo-hamburgo,Novo Hamburgo,Canudos,apartamento,aluguel,22.0,17.3,27.0,9,5.82,setembro/2026
novo-hamburgo,Novo Hamburgo,Centro,apartamento,venda,6272.1,4445.0,8462.6,395,6.1,setembro/2026
novo-hamburgo,Novo Hamburgo,Centro,apartamento,aluguel,31.9,23.2,40.9,45,6.1,setembro/2026
novo-hamburgo,Novo Hamburgo,Guarani,apartamento,venda,6304.6,5374.2,7162.8,50,5.98,setembro/2026
novo-hamburgo,Novo Hamburgo,Guarani,apartamento,aluguel,31.4,21.3,34.4,9,5.98,setembro/2026
novo-hamburgo,Novo Hamburgo,Hamburgo Velho,apartamento,venda,4843.5,4348.5,7178.5,38,5.95,setembro/2026
novo-hamburgo,Novo Hamburgo,Hamburgo Velho,apartamento,aluguel,24.0,21.7,35.5,9,5.95,setembro/2026
novo-hamburgo,Novo Hamburgo,Ideal,apartamento,venda,5449.5,4236.3,7512.7,118,5.81,setembro/2026
novo-hamburgo,Novo Hamburgo,Ideal,apartamento,aluguel,26.4,23.5,31.6,10,5.81,setembro/2026
novo-hamburgo,Novo Hamburgo,Industrial,apartamento,venda,4229.2,3685.3,4987.3,24,,setembro/2026
novo-hamburgo,Novo Hamburgo,Jardim Mauá,apartamento,venda,6644.5,5047.6,9825.6,49,5.83,setembro/2026
novo-hamburgo,Novo Hamburgo,Jardim Mauá,apartamento,aluguel,32.3,29.9,36.2,7,5.83,setembro/2026
novo-hamburgo,Novo Hamburgo,Liberdade,apartamento,venda,4281.9,3698.3,5157.6,18,,setembro/2026
novo-hamburgo,Novo Hamburgo,Mauá,apartamento,venda,11276.4,6842.1,12443.4,17,,setembro/2026
novo-hamburgo,Novo Hamburgo,Operário,apartamento,venda,5405.4,4821.7,6669.0,75,7.64,setembro/2026
novo-hamburgo,Novo Hamburgo,Operário,apartamento,aluguel,34.4,25.3,37.4,10,7.64,setembro/2026
novo-hamburgo,Novo Hamburgo,Ouro Branco,apartamento,venda,4267.7,3539.5,4856.1,34,,setembro/2026
novo-hamburgo,Novo Hamburgo,Pátria Nova,apartamento,venda,5000.0,4195.0,6864.7,135,8.42,setembro/2026
novo-hamburgo,Novo Hamburgo,Pátria Nova,apartamento,aluguel,35.1,26.4,47.6,22,8.42,setembro/2026
novo-hamburgo,Novo Hamburgo,Primavera,apartamento,venda,5312.5,4766.0,6044.8,25,,setembro/2026
novo-hamburgo,Novo Hamburgo,Rincão,apartamento,venda,5283.8,4750.9,6574.0,23,,setembro/2026
novo-hamburgo,Novo Hamburgo,Rio Branco,apartamento,venda,4973.3,4090.9,6151.8,133,,setembro/2026
novo-hamburgo,Novo Hamburgo,Rondônia,apartamento,venda,4825.3,3964.6,5852.3,107,7.14,setembro/2026
novo-hamburgo,Novo Hamburgo,Rondônia,apartamento,aluguel,28.7,28.3,35.8,9,7.14,setembro/2026
novo-hamburgo,Novo Hamburgo,Roselândia,apartamento,venda,3049.5,2942.7,3195.0,6,,setembro/2026
novo-hamburgo,Novo Hamburgo,Santo Afonso,apartamento,venda,4474.7,3805.2,5258.4,28,6.84,setembro/2026
novo-hamburgo,Novo Hamburgo,Santo Afonso,apartamento,aluguel,25.5,22.7,29.5,7,6.84,setembro/2026
novo-hamburgo,Novo Hamburgo,São Jorge,apartamento,venda,4434.0,4074.5,5581.5,23,,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Nova,apartamento,venda,5817.4,4889.4,6499.0,79,8.25,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Nova,apartamento,aluguel,40.0,32.1,75.0,10,8.25,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Rosa,apartamento,venda,6092.3,4985.6,7511.4,132,5.79,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Rosa,apartamento,aluguel,29.4,25.6,31.7,6,5.79,setembro/2026
novo-hamburgo,Novo Hamburgo,Alpes do Vale,terreno,venda,243.7,136.9,565.8,10,,setembro/2026
novo-hamburgo,Novo Hamburgo,Boa Saúde,terreno,venda,470.3,355.7,805.4,28,,setembro/2026
novo-hamburgo,Novo Hamburgo,Boa Vista,terreno,venda,966.3,779.6,1254.0,52,,setembro/2026
novo-hamburgo,Novo Hamburgo,Canudos,terreno,venda,746.5,551.3,905.8,104,,setembro/2026
novo-hamburgo,Novo Hamburgo,Centro,terreno,venda,1597.8,1282.8,2181.4,44,,setembro/2026
novo-hamburgo,Novo Hamburgo,Guarani,terreno,venda,873.8,733.4,1095.1,64,,setembro/2026
novo-hamburgo,Novo Hamburgo,Hamburgo Velho,terreno,venda,928.5,724.5,1283.2,35,,setembro/2026
novo-hamburgo,Novo Hamburgo,Ideal,terreno,venda,919.2,777.5,1036.1,89,,setembro/2026
novo-hamburgo,Novo Hamburgo,Industrial,terreno,venda,775.2,562.2,1014.4,11,,setembro/2026
novo-hamburgo,Novo Hamburgo,Jardim Mauá,terreno,venda,917.4,775.4,1250.0,69,,setembro/2026
novo-hamburgo,Novo Hamburgo,Liberdade,terreno,venda,664.7,595.8,852.9,33,,setembro/2026
novo-hamburgo,Novo Hamburgo,Lomba Grande,terreno,venda,631.3,289.5,1073.2,31,,setembro/2026
novo-hamburgo,Novo Hamburgo,Mauá,terreno,venda,806.4,682.0,1105.5,10,,setembro/2026
novo-hamburgo,Novo Hamburgo,Operário,terreno,venda,1112.8,775.2,1232.4,20,,setembro/2026
novo-hamburgo,Novo Hamburgo,Ouro Branco,terreno,venda,844.3,706.0,1119.3,35,,setembro/2026
novo-hamburgo,Novo Hamburgo,Pátria Nova,terreno,venda,1435.9,1013.7,1789.8,30,,setembro/2026
novo-hamburgo,Novo Hamburgo,Petrópolis,terreno,venda,647.1,566.8,737.4,24,,setembro/2026
novo-hamburgo,Novo Hamburgo,Primavera,terreno,venda,837.1,630.3,1064.7,63,,setembro/2026
novo-hamburgo,Novo Hamburgo,Rincão,terreno,venda,731.3,587.7,906.8,29,,setembro/2026
novo-hamburgo,Novo Hamburgo,Rio Branco,terreno,venda,1142.0,888.2,1661.1,34,,setembro/2026
novo-hamburgo,Novo Hamburgo,Rondônia,terreno,venda,625.0,500.0,920.5,89,,setembro/2026
novo-hamburgo,Novo Hamburgo,Roselândia,terreno,venda,377.8,232.6,667.3,11,,setembro/2026
novo-hamburgo,Novo Hamburgo,Santo Afonso,terreno,venda,432.9,388.1,570.8,11,,setembro/2026
novo-hamburgo,Novo Hamburgo,São Jorge,terreno,venda,531.4,455.5,557.5,20,,setembro/2026
novo-hamburgo,Novo Hamburgo,São José,terreno,venda,496.4,452.4,520.5,10,,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Nova,terreno,venda,865.5,671.2,1327.5,34,,setembro/2026
novo-hamburgo,Novo Hamburgo,Vila Rosa,terreno,venda,1310.3,1023.1,1761.4,14,,setembro/2026
novo-hamburgo,Novo Hamburgo,Canudos,sala,aluguel,27.4,16.7,35.0,10,,setembro/2026
novo-hamburgo,Novo Hamburgo,Centro,sala,venda,3692.3,2907.4,4710.6,85,8.16,setembro/2026
novo-hamburgo,Novo Hamburgo,Centro,sala,aluguel,25.1,17.7,40.4,90,8.16,setembro/2026
novo-hamburgo,Novo Hamburgo,Hamburgo Velho,sala,aluguel,44.3,21.0,47.6,7,,setembro/2026
novo-hamburgo,Novo Hamburgo,Ideal,sala,aluguel,34.6,28.9,43.5,16,,setembro/2026
novo-hamburgo,Novo Hamburgo,Industrial,sala,aluguel,19.3,17.9,23.7,5,,setembro/2026
novo-hamburgo,Novo Hamburgo,Jardim Mauá,sala,venda,12750.3,9055.1,14720.8,8,6.12,setembro/2026
novo-hamburgo,Novo Hamburgo,Jardim Mauá,sala,aluguel,65.0,53.8,86.6,16,6.12,setembro/2026
